.id,CTY,YRS,GDPX0
INC_SSP1_ref_dt,ARM,2019,20.8184318405787
INC_SSP1_ref_dt,ARM,2020,21.5395095001408
INC_SSP1_ref_dt,ARM,2021,22.3474839090613
INC_SSP1_ref_dt,ARM,2022,23.1841155625572
INC_SSP1_ref_dt,ARM,2023,24.0516632810818
INC_SSP1_ref_dt,ARM,2024,24.9507998562331
INC_SSP1_ref_dt,ARM,2025,25.8846214587189
INC_SSP1_ref_dt,ARM,2026,26.931481964882
INC_SSP1_ref_dt,ARM,2027,28.0176162774502
INC_SSP1_ref_dt,ARM,2028,29.1461470233162
INC_SSP1_ref_dt,ARM,2029,30.3209577191995
INC_SSP1_ref_dt,ARM,2030,31.5448112653861
INC_SSP1_ref_dt,ARM,2031,32.7944384395967
INC_SSP1_ref_dt,ARM,2032,34.090334997948
INC_SSP1_ref_dt,ARM,2033,35.4366701280424
INC_SSP1_ref_dt,ARM,2034,36.8362096116475
INC_SSP1_ref_dt,ARM,2035,38.2928656234144
INC_SSP1_ref_dt,ARM,2036,39.5759185235008
INC_SSP1_ref_dt,ARM,2037,40.8925366409997
INC_SSP1_ref_dt,ARM,2038,42.2524387619559
INC_SSP1_ref_dt,ARM,2039,43.6575857943301
INC_SSP1_ref_dt,ARM,2040,45.11949407836
INC_SSP1_ref_dt,ARM,2041,46.2957476090765
INC_SSP1_ref_dt,ARM,2042,47.4888450907208
INC_SSP1_ref_dt,ARM,2043,48.7118525509966
INC_SSP1_ref_dt,ARM,2044,49.9653189822866
INC_SSP1_ref_dt,ARM,2045,51.2643713836004
INC_SSP1_ref_dt,ARM,2046,52.2355537976577
INC_SSP1_ref_dt,ARM,2047,53.2044115816426
INC_SSP1_ref_dt,ARM,2048,54.1907455212721
INC_SSP1_ref_dt,ARM,2049,55.1981392001044
INC_SSP1_ref_dt,ARM,2050,56.2394664844457
INC_SSP1_ref_dt,AUS,2005,663.19
INC_SSP1_ref_dt,AUS,2006,687.777588418336
INC_SSP1_ref_dt,AUS,2007,713.276754972997
INC_SSP1_ref_dt,AUS,2008,739.721296174827
INC_SSP1_ref_dt,AUS,2009,767.146261531097
INC_SSP1_ref_dt,AUS,2010,795.588
INC_SSP1_ref_dt,AUS,2011,822.863045791074
INC_SSP1_ref_dt,AUS,2012,851.073158630552
INC_SSP1_ref_dt,AUS,2013,880.250395307328
INC_SSP1_ref_dt,AUS,2014,910.427911609256
INC_SSP1_ref_dt,AUS,2015,941.516804444184
INC_SSP1_ref_dt,AUS,2016,973.680773100869
INC_SSP1_ref_dt,AUS,2017,1006.9432143624
INC_SSP1_ref_dt,AUS,2018,1041.34187855672
INC_SSP1_ref_dt,AUS,2019,1076.91500627356
INC_SSP1_ref_dt,AUS,2020,1113.70368115029
INC_SSP1_ref_dt,AUS,2021,1147.52438702636
INC_SSP1_ref_dt,AUS,2022,1182.36770454988
INC_SSP1_ref_dt,AUS,2023,1218.26745796432
INC_SSP1_ref_dt,AUS,2024,1255.25605782557
INC_SSP1_ref_dt,AUS,2025,1293.37013901332
INC_SSP1_ref_dt,AUS,2026,1330.49807525485
INC_SSP1_ref_dt,AUS,2027,1368.68720145404
INC_SSP1_ref_dt,AUS,2028,1407.96776596331
INC_SSP1_ref_dt,AUS,2029,1448.37308854044
INC_SSP1_ref_dt,AUS,2030,1489.93777588751
INC_SSP1_ref_dt,AUS,2031,1531.37262824753
INC_SSP1_ref_dt,AUS,2032,1573.95168765601
INC_SSP1_ref_dt,AUS,2033,1617.70929940081
INC_SSP1_ref_dt,AUS,2034,1662.68016402989
INC_SSP1_ref_dt,AUS,2035,1708.89624203357
INC_SSP1_ref_dt,AUS,2036,1753.53632894644
INC_SSP1_ref_dt,AUS,2037,1799.32643541872
INC_SSP1_ref_dt,AUS,2038,1846.30407903115
INC_SSP1_ref_dt,AUS,2039,1894.49868792797
INC_SSP1_ref_dt,AUS,2040,1943.95331182156
INC_SSP1_ref_dt,AUS,2041,1991.43323363287
INC_SSP1_ref_dt,AUS,2042,2040.04773677405
INC_SSP1_ref_dt,AUS,2043,2089.8364766807
INC_SSP1_ref_dt,AUS,2044,2140.83291802972
INC_SSP1_ref_dt,AUS,2045,2193.07339173554
INC_SSP1_ref_dt,AUS,2046,2240.17243341081
INC_SSP1_ref_dt,AUS,2047,2288.2492334994
INC_SSP1_ref_dt,AUS,2048,2337.34365312386
INC_SSP1_ref_dt,AUS,2049,2387.4810354743
INC_SSP1_ref_dt,AUS,2050,2438.71058260723
INC_SSP1_ref_dt,AUT,2005,277.8967
INC_SSP1_ref_dt,AUT,2006,281.587986462962
INC_SSP1_ref_dt,AUT,2007,285.328304079413
INC_SSP1_ref_dt,AUT,2008,289.118304127446
INC_SSP1_ref_dt,AUT,2009,292.958646536047
INC_SSP1_ref_dt,AUT,2010,296.85
INC_SSP1_ref_dt,AUT,2011,303.382861062199
INC_SSP1_ref_dt,AUT,2012,310.059492626867
INC_SSP1_ref_dt,AUT,2013,316.883058691705
INC_SSP1_ref_dt,AUT,2014,323.856792885398
INC_SSP1_ref_dt,AUT,2015,330.97693136388
INC_SSP1_ref_dt,AUT,2016,337.194531869916
INC_SSP1_ref_dt,AUT,2017,343.529029074452
INC_SSP1_ref_dt,AUT,2018,349.982504087573
INC_SSP1_ref_dt,AUT,2019,356.557017894738
INC_SSP1_ref_dt,AUT,2020,363.25479800325
INC_SSP1_ref_dt,AUT,2021,369.49708118855
INC_SSP1_ref_dt,AUT,2022,375.846498611762
INC_SSP1_ref_dt,AUT,2023,382.304756362729
INC_SSP1_ref_dt,AUT,2024,388.873707055487
INC_SSP1_ref_dt,AUT,2025,395.555110447849
INC_SSP1_ref_dt,AUT,2026,402.394364947958
INC_SSP1_ref_dt,AUT,2027,409.351228579919
INC_SSP1_ref_dt,AUT,2028,416.4277023362
INC_SSP1_ref_dt,AUT,2029,423.625542946015
INC_SSP1_ref_dt,AUT,2030,430.947048937955
INC_SSP1_ref_dt,AUT,2031,438.48322627659
INC_SSP1_ref_dt,AUT,2032,446.150304307669
INC_SSP1_ref_dt,AUT,2033,453.950457451426
INC_SSP1_ref_dt,AUT,2034,461.885923540774
INC_SSP1_ref_dt,AUT,2035,469.959148461563
INC_SSP1_ref_dt,AUT,2036,478.00637847922
INC_SSP1_ref_dt,AUT,2037,486.189398647174
INC_SSP1_ref_dt,AUT,2038,494.511155929275
INC_SSP1_ref_dt,AUT,2039,502.973933830315
INC_SSP1_ref_dt,AUT,2040,511.581338116465
INC_SSP1_ref_dt,AUT,2041,519.671234471675
INC_SSP1_ref_dt,AUT,2042,527.885974783561
INC_SSP1_ref_dt,AUT,2043,536.229039419046
INC_SSP1_ref_dt,AUT,2044,544.702885758751
INC_SSP1_ref_dt,AUT,2045,553.310986545631
INC_SSP1_ref_dt,AUT,2046,560.785819267358
INC_SSP1_ref_dt,AUT,2047,568.356972918561
INC_SSP1_ref_dt,AUT,2048,576.028815943027
INC_SSP1_ref_dt,AUT,2049,583.803239277454
INC_SSP1_ref_dt,AUT,2050,591.687904796401
INC_SSP1_ref_dt,AZE,2005,39.44333
INC_SSP1_ref_dt,AZE,2006,45.5144459114274
INC_SSP1_ref_dt,AZE,2007,52.5200277619626
INC_SSP1_ref_dt,AZE,2008,60.603908514786
INC_SSP1_ref_dt,AZE,2009,69.9320598975117
INC_SSP1_ref_dt,AZE,2010,80.696
INC_SSP1_ref_dt,AZE,2011,82.7170022628438
INC_SSP1_ref_dt,AZE,2012,84.7886197996344
INC_SSP1_ref_dt,AZE,2013,86.9121202516823
INC_SSP1_ref_dt,AZE,2014,89.0888030079181
INC_SSP1_ref_dt,AZE,2015,91.3847054062139
INC_SSP1_ref_dt,AZE,2016,94.0010827051795
INC_SSP1_ref_dt,AZE,2017,96.6909731596786
INC_SSP1_ref_dt,AZE,2018,99.4563709947771
INC_SSP1_ref_dt,AZE,2019,102.300813955552
INC_SSP1_ref_dt,AZE,2020,105.226868425929
INC_SSP1_ref_dt,AZE,2021,107.213562500716
INC_SSP1_ref_dt,AZE,2022,109.232109218053
INC_SSP1_ref_dt,AZE,2023,111.287296794423
INC_SSP1_ref_dt,AZE,2024,113.378262888943
INC_SSP1_ref_dt,AZE,2025,115.511995678128
INC_SSP1_ref_dt,AZE,2026,118.050625650254
INC_SSP1_ref_dt,AZE,2027,120.635455788433
INC_SSP1_ref_dt,AZE,2028,123.272560979181
INC_SSP1_ref_dt,AZE,2029,125.969804355017
INC_SSP1_ref_dt,AZE,2030,128.731077513425
INC_SSP1_ref_dt,AZE,2031,130.743119104374
INC_SSP1_ref_dt,AZE,2032,132.777460683187
INC_SSP1_ref_dt,AZE,2033,134.841334484784
INC_SSP1_ref_dt,AZE,2034,136.937385611069
INC_SSP1_ref_dt,AZE,2035,139.070887239844
INC_SSP1_ref_dt,AZE,2036,141.579981771156
INC_SSP1_ref_dt,AZE,2037,144.110233166914
INC_SSP1_ref_dt,AZE,2038,146.684413188362
INC_SSP1_ref_dt,AZE,2039,149.304640037996
INC_SSP1_ref_dt,AZE,2040,151.996211705736
INC_SSP1_ref_dt,AZE,2041,154.854423206349
INC_SSP1_ref_dt,AZE,2042,157.733084685901
INC_SSP1_ref_dt,AZE,2043,160.663272796933
INC_SSP1_ref_dt,AZE,2044,163.645448483682
INC_SSP1_ref_dt,AZE,2045,166.714433977298
INC_SSP1_ref_dt,AZE,2046,169.488451044707
INC_SSP1_ref_dt,AZE,2047,172.260002108735
INC_SSP1_ref_dt,AZE,2048,175.075744512333
INC_SSP1_ref_dt,AZE,2049,177.944019989864
INC_SSP1_ref_dt,AZE,2050,180.894740772511
INC_SSP1_ref_dt,BDI,2005,3.573333
INC_SSP1_ref_dt,BDI,2006,3.72333324650888
INC_SSP1_ref_dt,BDI,2007,3.8796301560919
INC_SSP1_ref_dt,BDI,2008,4.04248804808715
INC_SSP1_ref_dt,BDI,2009,4.21218233734658
INC_SSP1_ref_dt,BDI,2010,4.389
INC_SSP1_ref_dt,BDI,2011,4.62760715602861
INC_SSP1_ref_dt,BDI,2012,4.87918614502783
INC_SSP1_ref_dt,BDI,2013,5.14444217824708
INC_SSP1_ref_dt,BDI,2014,5.42411880561212
INC_SSP1_ref_dt,BDI,2015,5.71674767499096
INC_SSP1_ref_dt,BDI,2016,6.1098257137405
INC_SSP1_ref_dt,BDI,2017,6.52983392747319
INC_SSP1_ref_dt,BDI,2018,6.97862935967867
INC_SSP1_ref_dt,BDI,2019,7.45819537505549
INC_SSP1_ref_dt,BDI,2020,7.97070947932421
INC_SSP1_ref_dt,BDI,2021,8.62006606357962
INC_SSP1_ref_dt,BDI,2022,9.32201178726388
INC_SSP1_ref_dt,BDI,2023,10.0809858675691
INC_SSP1_ref_dt,BDI,2024,10.9015976197225
INC_SSP1_ref_dt,BDI,2025,11.7892209395047
INC_SSP1_ref_dt,BDI,2026,12.8939205773961
INC_SSP1_ref_dt,BDI,2027,14.1016504846256
INC_SSP1_ref_dt,BDI,2028,15.4222020796462
INC_SSP1_ref_dt,BDI,2029,16.8663720349874
INC_SSP1_ref_dt,BDI,2030,18.4458823781493
INC_SSP1_ref_dt,BDI,2031,20.2739769095547
INC_SSP1_ref_dt,BDI,2032,22.2825436489929
INC_SSP1_ref_dt,BDI,2033,24.4898863010072
INC_SSP1_ref_dt,BDI,2034,26.9156983647345
INC_SSP1_ref_dt,BDI,2035,29.5821479311928
INC_SSP1_ref_dt,BDI,2036,32.440854558074
INC_SSP1_ref_dt,BDI,2037,35.5739522180084
INC_SSP1_ref_dt,BDI,2038,39.009270799151
INC_SSP1_ref_dt,BDI,2039,42.7762594890206
INC_SSP1_ref_dt,BDI,2040,46.9091668152954
INC_SSP1_ref_dt,BDI,2041,51.1151184451811
INC_SSP1_ref_dt,BDI,2042,55.6935958603341
INC_SSP1_ref_dt,BDI,2043,60.6817102652544
INC_SSP1_ref_dt,BDI,2044,66.117150165627
INC_SSP1_ref_dt,BDI,2045,72.0451116310706
INC_SSP1_ref_dt,BDI,2046,77.8808570161181
INC_SSP1_ref_dt,BDI,2047,84.1823245266895
INC_SSP1_ref_dt,BDI,2048,90.9932123246849
INC_SSP1_ref_dt,BDI,2049,98.3567406681371
INC_SSP1_ref_dt,BDI,2050,106.319920376228
INC_SSP1_ref_dt,BEN,2005,10.34333
INC_SSP1_ref_dt,BEN,2006,10.7599265574678
INC_SSP1_ref_dt,BEN,2007,11.1933023041999
INC_SSP1_ref_dt,BEN,2008,11.6441330527717
INC_SSP1_ref_dt,BEN,2009,12.1131218353477
INC_SSP1_ref_dt,BEN,2010,12.601
INC_SSP1_ref_dt,BEN,2011,13.0514269155268
INC_SSP1_ref_dt,BEN,2012,13.517954490226
INC_SSP1_ref_dt,BEN,2013,14.0011582474884
INC_SSP1_ref_dt,BEN,2014,14.5016342829791
INC_SSP1_ref_dt,BEN,2015,14.9347070628185
INC_SSP1_ref_dt,BEN,2016,15.6945046162162
INC_SSP1_ref_dt,BEN,2017,16.4907599059043
INC_SSP1_ref_dt,BEN,2018,17.3250946496697
INC_SSP1_ref_dt,BEN,2019,18.1996716215358
INC_SSP1_ref_dt,BEN,2020,19.1165997102474
INC_SSP1_ref_dt,BEN,2021,20.3443490641454
INC_SSP1_ref_dt,BEN,2022,21.6437083857254
INC_SSP1_ref_dt,BEN,2023,23.021651474173
INC_SSP1_ref_dt,BEN,2024,24.4829512391315
INC_SSP1_ref_dt,BEN,2025,26.0382363778617
INC_SSP1_ref_dt,BEN,2026,27.8970351596502
INC_SSP1_ref_dt,BEN,2027,29.8798469973176
INC_SSP1_ref_dt,BEN,2028,31.996740888531
INC_SSP1_ref_dt,BEN,2029,34.260441087806
INC_SSP1_ref_dt,BEN,2030,36.6834435279448
INC_SSP1_ref_dt,BEN,2031,39.4325915461624
INC_SSP1_ref_dt,BEN,2032,42.3712993431135
INC_SSP1_ref_dt,BEN,2033,45.5215031345158
INC_SSP1_ref_dt,BEN,2034,48.9008387382679
INC_SSP1_ref_dt,BEN,2035,52.5373458527813
INC_SSP1_ref_dt,BEN,2036,56.4616574168419
INC_SSP1_ref_dt,BEN,2037,60.6505052608649
INC_SSP1_ref_dt,BEN,2038,65.1437451947272
INC_SSP1_ref_dt,BEN,2039,69.9684195122834
INC_SSP1_ref_dt,BEN,2040,75.1696531636848
INC_SSP1_ref_dt,BEN,2041,80.549668061364
INC_SSP1_ref_dt,BEN,2042,86.256495887907
INC_SSP1_ref_dt,BEN,2043,92.3545851405223
INC_SSP1_ref_dt,BEN,2044,98.8841894276744
INC_SSP1_ref_dt,BEN,2045,105.92548251264
INC_SSP1_ref_dt,BEN,2046,113.008782518161
INC_SSP1_ref_dt,BEN,2047,120.479069310072
INC_SSP1_ref_dt,BEN,2048,128.420560686399
INC_SSP1_ref_dt,BEN,2049,136.895835760232
INC_SSP1_ref_dt,BEN,2050,145.802426250126
INC_SSP1_ref_dt,BFA,2005,14.33
INC_SSP1_ref_dt,BFA,2006,15.1149622660738
INC_SSP1_ref_dt,BFA,2007,15.9429228405329
INC_SSP1_ref_dt,BFA,2008,16.8162370652883
INC_SSP1_ref_dt,BFA,2009,17.7373893021064
INC_SSP1_ref_dt,BFA,2010,18.709
INC_SSP1_ref_dt,BFA,2011,19.8131511657525
INC_SSP1_ref_dt,BFA,2012,20.9824661455429
INC_SSP1_ref_dt,BFA,2013,22.2207907195428
INC_SSP1_ref_dt,BFA,2014,23.5321976347668
INC_SSP1_ref_dt,BFA,2015,24.7951466331413
INC_SSP1_ref_dt,BFA,2016,26.3756871415914
INC_SSP1_ref_dt,BFA,2017,28.0536622594302
INC_SSP1_ref_dt,BFA,2018,29.8348471646907
INC_SSP1_ref_dt,BFA,2019,31.726080886118
INC_SSP1_ref_dt,BFA,2020,33.7343926448501
INC_SSP1_ref_dt,BFA,2021,36.1937954665683
INC_SSP1_ref_dt,BFA,2022,38.8209892206764
INC_SSP1_ref_dt,BFA,2023,41.6318393907812
INC_SSP1_ref_dt,BFA,2024,44.6391724069336
INC_SSP1_ref_dt,BFA,2025,47.8657840642167
INC_SSP1_ref_dt,BFA,2026,51.5590076739652
INC_SSP1_ref_dt,BFA,2027,55.5229462156117
INC_SSP1_ref_dt,BFA,2028,59.7803682383047
INC_SSP1_ref_dt,BFA,2029,64.3590499078078
INC_SSP1_ref_dt,BFA,2030,69.2870884357143
INC_SSP1_ref_dt,BFA,2031,74.683044234466
INC_SSP1_ref_dt,BFA,2032,80.4716937162234
INC_SSP1_ref_dt,BFA,2033,86.6965361754823
INC_SSP1_ref_dt,BFA,2034,93.3945164248673
